ProductCode|ProductName|ProductAlternateName|ProductType|ProductSubType|MarketCode|ProductFamily|ProductBrand|ProductCategory|ProductStatus|ProductDesc|ProductLevel|ProductStartDate|ProductEndDate|BatchRefreshDate|BatchID|FileDate|IsActive
MA31-A139-H0|2.25 mil White LMDPE/mULDPE||Rollstock||APAC||||Active|mULDPE / White LMDPE / mULDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.7090|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA71-B108-K0|3.00 mil LMDPE-EVOH-mPE||Rollstock||APAC||||Inactive|LMDPE / LMDPE / tie / EVOH / tie / mPE-LDPE / mPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.0990|20200219060224.IF005.PD01D.dat|20200219060224|Y
MA71-B108-K0|3.00 mil LMDPE-EVOH-mPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4870|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MG00-A426-I|OPET / Ink / Adh / white LLDPE-LMDPE Coex||Rollstock||APAC||||Inactive|48ga OPET / Ink / Adh / 2.50mil white LLDPE-LMDPE Coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4570|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001434|White:Ext Lam:OPP/MetPet/mLLDPE ctd sealant||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6120|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000115|White:Ext Lam: OPP/Foil/mLLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6200|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000610|OPET/ink/Foil (s)/mLLDPE EZP (1250 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6370|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MG00-A426-I|OPET / Ink / Adh / white LLDPE-LMDPE Coex||Rollstock||APAC||||Active|48ga OPET / Ink / Adh / 2.50mil white LLDPE-LMDPE Coex||2016-01-01|9999-12-31|2019-11-09 10:34:37.4950|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MG00-A458-CS|Release OPP / Ink / Adh / wHDPE / CS|60ga OPP/Ink/Adh/1.25mil White HDPE/CS Print|Rollstock||APAC||||Inactive|60ga Release OPP / Ink / Adh / 125ga wHDPE / CS||2016-01-01|9999-12-31|2020-03-07 03:27:31.5670|20200219060224.IF005.PD01D.dat|20200219060224|Y
MG00-A458-CS|Release OPP / Ink / Adh / wHDPE / CS|60ga OPP/Ink/Adh/1.25mil White HDPE/CS Print|Rollstock||APAC||||Active|60ga Release OPP / Ink / Adh / 125ga wHDPE / CS||2016-01-01|9999-12-31|2019-11-09 10:34:37.4950|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
MK00-B142-G|OPET / ink / Adh / White HDPE||Rollstock||APAC||||Inactive|48ga OPET / ink / Adh / 2.00mil White HDPE-EVA-mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4540|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4906-H0-WN1|PRO-TITE 4906-H bags||Pouch/Bag-Shrink||APAC||||Active|S4906-H0-U02, side-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.5810|20200219060224.IF005.PD01D.dat|20200219060224|Y
S9944-G0-E70|7 layer Nylon exterior Flow-Tite||Rollstock||APAC||||Active|Nylon / Tie / Nylon / EVOH / Nylon / Tie / mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.6180|20200219060224.IF005.PD01D.dat|20200219060224|Y
W15-001267|EZ-Peel (800 g/in); HDPE; Ionomer Seal Layer|1.75mil HDPE-Ionomer EZ Peel®|Rollstock||APAC||||Active|HDPE / HDPE / Ionomer||2016-01-01|9999-12-31|2020-03-07 03:27:31.6640|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001411|Natural Monolayer CPET Melt to Mold||Rollstock||APAC||||Inactive|CPET / 13.8% IM / 0% Black / 0% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.6770|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001411|Natural Monolayer CPET Melt to Mold||Rollstock||APAC||||Active|CPET / 13.8% IM / 0% Black / 0% PCR||2016-01-01|9999-12-31|2019-11-09 10:34:37.5680|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000048|40 mil King Brands - White F3030 EZO||Rollstock||APAC||||Inactive|20.85 mil PS Blend // 2.2 mil HDPE-EVOH (A5119) // 16.95 mil PS - tie - PETG - tie - PE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.1310|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000381|S4807-H End Sealed EZ Tear bags for Maple Leaf||Pouch/Bag-Shrink||APAC||||Inactive|X230-1700-O, end-sealed bags  Maple Leaf Foods has requested standard end-sealed trial bags using EZ||2016-01-01|9999-12-31|2020-03-07 03:27:31.6890|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000381|S4807-H End Sealed EZ Tear bags for Maple Leaf||Pouch/Bag-Shrink||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5850|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-001434|White:Ext Lam:OPP/MetPet/mLLDPE ctd sealant||Rollstock||APAC||||Inactive|40 ga OPP/primer/WPEL-EAA/48 ga MetPet/primer/LDPE-mLLDPE coated sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.6280|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000115|White:Ext Lam: OPP/Foil/mLLDPE||Rollstock||APAC||||Inactive|40 ga OPP/WPEL-EAA/27.5 ga Foil/EAA-LDPE-mLLDPE coated sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.6280|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001006|3 mil LLDPE-LDPE; EVA EZP (750 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6510|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001295|4.5 mil PA; mLLDPE blend Seal Layer||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6650|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001457|OM Deli Fresh Redesign - 14 mil F7688||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6720|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000566|ABP bags,single-side[top][T reg. / B rand. print][5'' header]x||Pouch/Bag-Shrink||APAC||||Inactive|Random Printed 4 mil Boneguard / Register Printed, Irradiated 2.25 mil PVDC Print.||2016-01-01|9999-12-31|2020-03-07 03:27:31.7070|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000566|ABP bags,single-side[top][T reg. / B rand. print][5'' header]x||Pouch/Bag-Shrink||APAC||||Active|Printed 4 mil Boneguard / Printed, Irradiated 2.25 mil PVDC Print.||2016-01-01|9999-12-31|2019-11-09 10:34:37.6350|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000610|OPET/ink/Foil (s)/mLLDPE EZP (1250 g/in)||Rollstock||APAC||||Inactive|48 ga OPET / ink / adh / 28 ga Foil / adh / 3.0 mil mLLDPE EZ Peel Sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4780|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001006|3 mil LLDPE-LDPE; EVA EZP (750 g/in)||Rollstock||APAC||||Inactive|LLDPE-LDPE / MDPE-LDPE / LLDPE-LDPE-mLLDPE-PB Seal Layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.0890|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001295|4.5 mil PA; mLLDPE blend Seal Layer||Rollstock||APAC||||Inactive|mLLDPE-LDPE blend +1.0% EXFOLA/ Tie / PA / Tie / PA / Tie/ EVA // collapsed bubble  [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.1290|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001457|OM Deli Fresh Redesign - 14 mil F7688||Rollstock||APAC||||Inactive|Slip Coat / 12 mil PET / Primer / 2 mil EVOH w/ mLLDPE AF Sealant [F7003]||2016-01-01|9999-12-31|2020-03-07 03:27:31.4430|20200219060224.IF005.PD01D.dat|20200219060224|Y
W19-000215|Primer/Foil/PE/OPET/PE/Foil/EMA (FRE-049 BEMIS)||Rollstock||APAC||||Active|Primer / 35 ga foil / 7# PEL (LDPE) / 36 ga OPET / AC / 12# (LDPE-EAA blend) /35 ga  foil / 14.6# co||2018-01-01|2019-06-23|2020-03-07 03:27:31.5480|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1371-E0-A31|1.5 mil WHITE LMDPE-LDPE COEX, HSL||Rollstock||APAC||||Active|LMDPE(H)-LDPE/LMDPE(H)-LDPE/LMDPE(H)-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:30.9050|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1375-F0-A36|SLITTER/REWINDER - UNTREATED Print (TUBE)||Rollstock||APAC||||Active|LLDPE(B)-LDPE-AS/LLDPE(B)-LDPE-AS/LLDPE(B)-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.0620|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1375-F0-A36|SLITTER/REWINDER - UNTREATED Print (TUBE)||Rollstock||APAC||||Active|LLB LDPE AS||2016-01-01|9999-12-31|2019-11-09 10:34:37.0830|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1387-G0-A16|2.00_LD.75  LLSH_CL  HS|2mil PE Print (955B0-G0)|Rollstock||APAC||||Active|LDPE-LLDPE(H)||2016-01-01|9999-12-31|2020-03-07 03:27:31.0760|20200219060224.IF005.PD01D.dat|20200219060224|Y
A1387-G0-A16|2.00_LD.75  LLSH_CL  HS|2mil PE Print (955B0-G0)|Rollstock||APAC||||Active|LDPE-LLSH||2016-01-01|9999-12-31|2019-11-09 10:34:37.1030|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A1539-L0-A36|TUBING; 3.25 mil mLLDPE COEX  (HSL)||Rollstock||APAC||||Active|mLLDPE/mLLDPE+plastomer/mLLDPE  HSL||2016-01-01|9999-12-31|2020-03-07 03:27:31.6070|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-001597|OPET / Ink / Adh /  White PP Coex||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5710|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L5207-00-INA|Foil/EAA-LD/primer/OPET||Rollstock||APAC||||Active|50 foil/EAA-LD coex/48 OPET||2016-01-01|9999-12-31|2020-03-07 03:27:31.3170|20200219060224.IF005.PD01D.dat|20200219060224|Y
S7100-00-Q00|75ga Met-FOPET (SL80)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5380|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
E02-616B0-H3|2.4 mil LDPE-LLDPE, HSL||Rollstock||APAC||||Active|LDPE-LLDPE(O)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6760|20200219060224.IF005.PD01D.dat|20200219060224|Y
A4004-I0-A31|2.5mil LLDPE||Rollstock||APAC||||Active|VLDPE-LLDPE / VLDPE-LLDPE / mLLDPE-LLDPE Seal Layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.0690|20200219060224.IF005.PD01D.dat|20200219060224|Y
A4004-I0-A31|2.5mil LLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.1950|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A4315-F0-A31|1.75mil LLDPE- PET EZP (1200 g/in)||Rollstock||APAC||||Inactive|LLDPE-LDPE / peelable tie / PET Seal Layer||2016-01-01|9999-12-31|2020-03-07 03:27:30.9660|20200219060224.IF005.PD01D.dat|20200219060224|Y
A6658-Q0-A70|PA, LLDPE Seal Layer|4.5mil PE-Nylon-EVA Liquiflex® Advance Print|Rollstock||APAC||||Active|LLDPE / Tie / PA / Tie / PA / Tie/ EVA // collapsed bubble||2016-01-01|9999-12-31|2020-03-07 03:27:31.1850|20200219060224.IF005.PD01D.dat|20200219060224|Y
A6667-S0-A70|PA; mLLDPE Seal Layer, 5.0 mil|5mil mPE-Nylon-EVA Liquiflex® Advance Print|Rollstock||APAC||||Active|100% mLLDPE blend / Tie / PA / Tie / PA / Tie/ EVA // collapsed bubble  [ ]||2016-01-01|9999-12-31|2020-03-07 03:27:31.5140|20200219060224.IF005.PD01D.dat|20200219060224|Y
A6667-S0-A70|PA; mLLDPE Seal Layer, 5.0 mil|5mil mPE-Nylon-EVA Liquiflex® Advance Print|Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.2680|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
A7052-E0-A91|EZ-Peel (650 g/in); EVOH; EVA Seal layer (treated)||Rollstock||APAC||||Active|VLDPE-LLDPE / TIE / EVOH / TIE / EVA-PB / EVA Seal layer, Corona||2016-01-01|9999-12-31|2020-03-07 03:27:31.3070|20200219060224.IF005.PD01D.dat|20200219060224|Y
C00-506B0-I0|2.50_.912M LD.75 SL/ LLB LD.75/ .912M LD.75 SL_CL||Rollstock||APAC||||Active|mLLDPE-LDPE/LLDPE(B)-LDPE/mLLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2430|20200219060224.IF005.PD01D.dat|20200219060224|Y
C02-837B0-F0|1.75_.912M LD2.1-SL/.912M LD2.1-SL/.912M LD2.1-SL_CL HS||Rollstock||APAC||||Active|mLLDPE-LDPE/mLLDPE-LDPE/mLLDPE-LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2490|20200219060224.IF005.PD01D.dat|20200219060224|Y
E02-989C1-F0|1.75_LD2.1-SL LLB-SL AB_CL HS|1.75mil PE Shrink Print (989C1-F0)|Rollstock||APAC||||Active|LDPE-LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2690|20200219060224.IF005.PD01D.dat|20200219060224|Y
E02-999B0-G0|2.00_4VA-SL LLB-SL_CL HS||Rollstock||APAC||||Active|LLDPE(B)-EVA||2016-01-01|9999-12-31|2020-03-07 03:27:31.2690|20200219060224.IF005.PD01D.dat|20200219060224|Y
K2018-00-WN4|BAG: OPET/FoilLLDPE  (1-ply) (CC2)||Pouch/Bag-NonShrink||APAC||||Inactive|||2016-01-01|9999-12-31|2020-03-07 03:27:31.2110|20200219060224.IF005.PD01D.dat|20200219060224|Y
K2018-00-WN4|BAG: OPET/FoilLLDPE  (1-ply) (CC2)||Pouch/Bag-NonShrink||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3390|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L1851-M0-WN0|POUCHES||Pouch/Bag-NonShrink||APAC||||Active|48 ga OPET/adh/3.5 mil EVOH-LLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.3730|20200219060224.IF005.PD01D.dat|20200219060224|Y
L2802-G0-MNA|PVdC OPET/White Ionomer||Rollstock||APAC||||Active|50 ga PVdC ctd OPET / adh / 2 mil white Ionomer coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4030|20200219060224.IF005.PD01D.dat|20200219060224|Y
L2802-G0-MNA|PVdC OPET/White Ionomer||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3640|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L5066-00-INA|Ext Lam; OPET/(D) FOIL (M-4339 DEV068-09)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.3930|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L7392-H0-IFC|OPET/Ink/PA-EVOH-mLLDPE  (LS)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.4470|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
L3122-I0-MFA|White; Adh Lam; OPET/LLDPE sealant|48ga OPET/Ink/Adh/2.5mil White PE Bag|Rollstock||APAC||||Inactive|48 ga OPET / ink / adh/ 2.5 mil White LLDPE sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.6310|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5066-00-INA|Ext Lam; OPET/(D) FOIL (M-4339 DEV068-09)||Rollstock||APAC||||Active|48 ga OPET/Primer/(#15)PEL//28.5 (D) Foil||2016-01-01|9999-12-31|2020-03-07 03:27:31.2870|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5164-B0-JNA|Ext Lam; Paper/Foil/LDPE Ctd Sealant||Rollstock||APAC||||Active|18# paper / ink / LD/ 28.5 ga Foil / EAA-LDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.2920|20200219060224.IF005.PD01D.dat|20200219060224|Y
L5394-C0-JFA|OPET/ WPEL coex/ Foil/ CPELcoex/ PE coex|48ga OPET/Ink/White PEL/28.5ga Foil/PEL/mLDPE Coex Print|Rollstock||APAC||||Active|35ga OPET / ink / AC / White coex (White LDPE / clear EAA)/ 0.000285 foil / coex (EAA / LDPE) / LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4650|20200219060224.IF005.PD01D.dat|20200219060224|Y
L6028-K0-IFA|Ext Lam; OPET/EVOH-mLLDPE sealant|48ga OPET/Ink/PE/3mil EVOH-mPE Print|Rollstock||APAC||||Active|48 ga OPET / Ink / AC / 7# Clear PEL / 3.0 mil EVOH-mLLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.4700|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7005-I0-MFA|White; Adh Lam; PVdC ctd OPET; LLDPE Sealant (M-5437)||Rollstock||APAC||||Active|50 ga PVdC ctd OPET / ink / adh / 250 Wh LDPE-LLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.6320|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7131-G0-MNA|BON/Adh/VLDPE-LLDPE sealant||Rollstock||APAC||||Inactive|60 ga BON / adh / 2.0 mil ULDPE- LDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.2310|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7392-H0-IFC|OPET/Ink/PA-EVOH-mLLDPE  (LS)||Rollstock||APAC||||Active|Laser Score / 48 ga OPET / ink / AC / PEL / 2.25 mil PA-EVOH-mLLDPE coex||2016-01-01|9999-12-31|2020-03-07 03:27:31.5340|20200219060224.IF005.PD01D.dat|20200219060224|Y
L7552-E0-NFA|Matte OPP Coex/Ink/Met OPP/Peelable PE||Rollstock||APAC||||Active|70ga OPP Matte Coex / Ink / Adh / 55ga Met OPP / Adh / 1.50mil Peelable PE||2016-01-01|9999-12-31|2020-03-07 03:27:31.4000|20200219060224.IF005.PD01D.dat|20200219060224|Y
L8280-C0-KFA|Non-Barrier, OPET / White mLLDPE Sealant|48ga OPET/Ink/Adh/1mil White PE Print|Rollstock||APAC||||Active|48 ga OPET / ink / adh / 1 mil White mLLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.5470|20200219060224.IF005.PD01D.dat|20200219060224|Y
MC0Q-A673|Ink / Embossed White PE / Ink|Ink/0.75mil Embossed White PE/Ink Print|Rollstock||APAC||||Inactive|Ink / 0.75mil Embossed White PE / Ink||2016-01-01|9999-12-31|2020-03-07 03:27:31.3590|20200219060224.IF005.PD01D.dat|20200219060224|Y
MN00-A410-F|OPP Coex / Ink / AC / LLDPE-LDPE / HDPE-Nylon Coex (BHT)|70ga OPP/Ink/White PE/1.75mil HDPE-Nylon-BHT Print|Rollstock||APAC||||Inactive|70ga OPP Coex / Ink / AC / 7# White LLDPE-LDPE / 1.75mil HDPE-Nylon Coex w/ BHT||2016-01-01|9999-12-31|2020-03-07 03:27:31.6640|20200219060224.IF005.PD01D.dat|20200219060224|Y
PB1-C9411-H0|E02-C9411-H0_SWS_55-60|Ink/2.25mil PE Shrink Print (C9411-H0)|Rollstock||APAC||||Active|(OPV) INK/2.25 mil MDPE-LMDPE-MDPE COEX||2016-01-01|9999-12-31|2020-03-07 03:27:31.5710|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000611|OPET/ink/Foil (s)/mLLDPE EZP (1250 g/in)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6370|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-001007|ICE Advantage/PEL/HS OPET (Ovenable-Slitting)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6510|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
S4902-H0-U02|Irradiated 3 layer PVdC shrink Print||Rollstock||APAC||||Active|VLDPE-EVA / PVdC / VLDPE-EVA||2016-01-01|9999-12-31|2020-03-07 03:27:31.5790|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4902-H0-U02|Irradiated 3 layer PVdC shrink Print||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5210|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
S4906-G0-WF1|PERFLEX or CLEAR-TITE 4906-G bags|Use CSP Tradename|Pouch/Bag-Shrink||APAC||||Active|S4906-G0-U02, printed side-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.5800|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4906-H0-WN2|PRO-TITE 4906-H bags||Pouch/Bag-Shrink||APAC||||Active|S4906-H0-U02, end-sealed bags||2016-01-01|9999-12-31|2020-03-07 03:27:31.5810|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4915-I0-U05|Irradiated 6 Layer PVdC Shrink Print||Rollstock||APAC||||Active|Plastomer-VLDPE-EVA / EMA / PVdC / EMA / VLDPE / mVLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.5940|20200219060224.IF005.PD01D.dat|20200219060224|Y
S4915-I0-U05|Irradiated 6 Layer PVdC Shrink Print||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5260|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
S9923-O0-E72|7 Layer LLDPE Exterior Barrier Bone-in Shrink Tubing - One Side Corona Treated||Rollstock||APAC||||Active|Structure: LLDPE / tie / Nylon /  tie / Nylon /  tie / mLLDPE-VLDPE||2016-01-01|9999-12-31|2020-03-07 03:27:31.6160|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5006-2Q-XM0|Black Monolayer CPET Melt to Mold|34g Black Encompass.TM CPET Tray|Trays||APAC||||Active|CPET / 13.8% IM / 2.1% Black / 30% PCR||2016-01-01|9999-12-31|2020-03-07 03:27:31.6400|20200219060224.IF005.PD01D.dat|20200219060224|Y
T5006-2Q-XM0|Black Monolayer CPET Melt to Mold|34g Black Encompass.TM CPET Tray|Tray||APAC||||Active|CPET / 13.8% IM / 2.1% Black / 30% PCR||2016-01-01|9999-12-31|2019-11-09 10:34:37.5470|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
T9770-1Q-X00|Semi-rigid;  HIPS/EVOH-EVA; EZ-Peel|16mil HIPS/2mil EVOH-EVA EZ Peel® Tray|Trays||APAC||||Active|16 mil HIPS / 2 mil EVOH EZ PEEL EVA (A7044-G0)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6550|20200219060224.IF005.PD01D.dat|20200219060224|Y
T9770-1Q-X00|Semi-rigid;  HIPS/EVOH-EVA; EZ-Peel|16mil HIPS/2mil EVOH-EVA EZ Peel® Tray|Tray||APAC||||Active|16 mil HIPS / 2 mil EVOH EZ PEEL EVA (A7044-G0)||2016-01-01|9999-12-31|2019-11-09 10:34:37.5510|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W15-001268|EZ-Peel (800 g/in); BHT; HDPE; Ionomer Seal Layer|2.5mil HDPE-BHT-Ionomer EZ Peel®|Rollstock||APAC||||Inactive|HDPE / HDPE / Ionomer (BHT)||2016-01-01|9999-12-31|2020-03-07 03:27:31.6640|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-000521|CLR OPP / Ink / Adh /  Met OPP||Rollstock||APAC||||Inactive|30LLG-101/Ink/ Adhesive 28LLG MET||2016-01-01|9999-12-31|2020-03-07 03:27:31.2430|20200219060224.IF005.PD01D.dat|20200219060224|Y
W16-000639|OPET/ink/Foil/LLDPE||Rollstock||APAC||||Inactive|48 ga OPET / ink / adh / 35 ga Foil / adh / 3.15 mil LLDPE  Low Slip||2016-01-01|9999-12-31|2020-03-07 03:27:31.4780|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000382|OPP / Adh / OPP (LP)||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.5850|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-001435|Exposed Printed 3-Ply Metallized Laminate||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6120|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000116|White:Ext Lam: OPP/Foil/mLLDPE||Rollstock||APAC||||Active|||2016-01-01|9999-12-31|2019-11-09 10:34:37.6200|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W17-000382|OPP / Adh / OPP (LP)||Rollstock||APAC||||Inactive|100 ga OPP / Adh / 70 ga OPP / LP||2016-01-01|9999-12-31|2020-03-07 03:27:31.4970|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-000544|EVOH, PA; EVA Seal Layer (treated)||Rollstock||APAC||||Inactive|LLDPE-mLLDPE / TIE / PA / EVOH / PA / TIE / EVA-LLDPE Seal Layer, Corona [[A5061]]||2016-01-01|9999-12-31|2020-03-07 03:27:31.2680|20200219060224.IF005.PD01D.dat|20200219060224|Y
W17-001435|Exposed Printed 3-Ply Metallized Laminate||Rollstock||APAC||||Inactive|Ink / OPP/White PE coex/MetPet/PE coex sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.2770|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000116|White:Ext Lam: OPP/Foil/mLLDPE||Rollstock||APAC||||Inactive|40 ga OPP/ink/WPEL-EAA/27.5 ga Foil/EAA-LDPE-mLLDPE coated sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.6280|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000567|Semi-rigid; EZ-peel; Black HIPS / EVOH-EVA sealant||Trays||APAC||||Inactive|16 mil Black HIPS / 2 mil EVOH-EVA EZ PEEL (4537-G)||2016-01-01|9999-12-31|2020-03-07 03:27:31.7070|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-000567|Semi-rigid; EZ-peel; Black HIPS / EVOH-EVA sealant||Rollstock||APAC||||Active|16 mil Black HIPS / 2 mil EVOH-EVA EZ PEEL (4537-G)||2016-01-01|9999-12-31|2019-11-09 10:34:37.6350|20190618010631.IF005.FULL.PD01D.dat|20190618010631|N
W18-000611|OPET/ink/Foil (s)/mLLDPE EZP (1250 g/in)||Rollstock||APAC||||Inactive|48 ga OPET / ink / adh / 35 ga Foil / adh / 3.0 mil mLLDPE EZ Peel Sealant||2016-01-01|9999-12-31|2020-03-07 03:27:31.4780|20200219060224.IF005.PD01D.dat|20200219060224|Y
W18-001007|ICE Advantage/PEL/HS OPET (Ovenable-Slitting)||Rollstock||APAC||||Inactive|2.5mil ICE Advantage 9511/PEL/100ga heat sealable OPET Ovenable Bemis Bonded Lamination L7402-Slitti||2016-01-01|9999-12-31|2020-03-07 03:27:31.7110|20200219060224.IF005.PD01D.dat|20200219060224|Y
