ProductConfigurationCode|ProductCode|ProductType|CustomerCode|MarketCode|ProductConfigurationStartDate|ProductConfigurationEndDate|ProductGroup1|ProductGroup2|BatchDate|BatchID|FileDate|IsActive
100000070438|K1851-M0-WF0||0049422|APAC|2016-02-29|2018-12-31||HAA|2019-11-29T13:33:07.894Z|20191029061037.IF019.PDCF01D.dat|20191029061037|Y
100000070438|K1851-M0-WF0||0049422|APAC|2018-07-01|2018-12-31||HAA|2019-11-09T13:22:16.545Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000070889|K0613-W0-B70||0049422|APAC|2016-03-17|9999-12-31||HAJ|2019-11-29T13:33:07.897Z|20191029061037.IF019.PDCF01D.dat|20191029061037|Y
100000070889|K0613-W0-B70||0049422|APAC|2019-01-01|2019-06-30||HAJ|2019-11-09T13:22:16.549Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000070933|L1913-G0-KFA||0070215|APAC|2016-03-17|9999-12-31||CAN|2020-01-31T09:31:57.631Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000073444|L6028-K0-IFA||0019337|APAC|2016-05-31|9999-12-31||HAA|2020-01-31T09:31:57.652Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000073444|L6028-K0-IFA||0019337|APAC|2019-01-01|2019-03-31||HAA|2019-11-09T13:22:16.562Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000074335|L9198-A0-JRA||0045012|APAC|2016-06-06|9999-12-31||NGJ|2020-01-31T09:31:57.657Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000074830|L3143-00-RRI||0141972|APAC|2017-04-12|9999-12-31||MAB|2020-01-31T09:31:57.658Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000074948|L3143-00-RRI||0141972|APAC|2018-04-30|9999-12-31||MAB|2020-01-31T09:31:57.659Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000075226|L5146-E0-JFA||0045012|APAC|2016-06-12|9999-12-31||NGJ|2020-01-31T09:31:57.665Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000075721|L5097-D0-JFA||0045012|APAC|2016-06-15|9999-12-31||GAC|2020-01-31T09:31:57.675Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000075839|MC00-A541-CS||0000173|APAC|2016-06-17|9999-12-31||NDC|2020-01-31T09:31:57.676Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000077008|L1830-G0-KFA||0045012|APAC|2016-07-08|2018-12-31||HAF|2020-01-31T09:31:57.689Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000077008|L1830-G0-KFA||0045012|APAC|2019-01-10|2019-04-09||HAF|2019-11-09T13:22:16.568Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000078232|S4957-J0-WF1||0122836|APAC|2016-08-09|2018-12-31||HAD|2020-01-31T09:31:57.703Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000078232|S4957-J0-WF1||0122836|APAC|2019-01-15|2019-07-14||HAD|2019-11-09T13:22:16.575Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000078845|L9198-A0-JRA||0045012|APAC|2017-01-23|9999-12-31||NGJ|2020-01-31T09:31:57.709Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000080572|L7392-F0-IFD||0042512|APAC|2016-10-03|2018-12-31||CAC|2020-01-31T09:31:57.727Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000081463|L3001-E0-INA||0135049|APAC|2017-01-26|9999-12-31||MAE|2020-01-31T09:31:57.737Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000082516|L7392-F0-IFD||0042512|APAC|2016-11-04|9999-12-31||CAC|2020-01-31T09:31:57.753Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000083858|L5006-D0-JFC||0045012|APAC|2016-11-22|9999-12-31||GAR|2020-01-31T09:31:57.771Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000084136|L1839-K0-MFA||0051431|APAC|2016-11-22|2018-12-31||HAD|2020-01-31T09:31:57.778Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000084136|L1839-K0-MFA||0051431|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.603Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000084587|A9580-S0-B70||0134285|APAC|2016-11-29|9999-12-31||HAK|2020-01-31T09:31:57.784Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000084587|A9580-S0-B70||0134285|APAC|2019-01-01|2019-03-31||HAK|2019-11-09T13:22:16.608Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000084631|A9381-K0-B90||0021534|APAC|2016-11-29|9999-12-31||CAD|2020-01-31T09:31:57.785Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000084749|A9501-S0-B90||0025595|APAC|2016-11-29|9999-12-31||HAE|2020-01-31T09:31:57.787Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000084749|A9501-S0-B90||0025595|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.613Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000087304|L7004-E0-MNA||0045012|APAC|2016-12-28|9999-12-31||GAC|2020-01-31T09:31:57.816Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000088808|L5006-D0-JFB||0088189|APAC|2017-01-05|9999-12-31||GAR|2020-01-31T09:31:57.832Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000089537|L1851-I0-SNZ||0061455|APAC|2017-01-08|9999-12-31||HAD|2020-01-31T09:31:57.844Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000089537|L1851-I0-SNZ||0061455|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.647Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000090373|S4994-G0-WN2||0025595|APAC|2017-01-12|2018-12-31||HAC|2020-01-31T09:31:57.849Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000090373|S4994-G0-WN2||0025595|APAC|2017-01-01|2017-12-31||HAC|2019-11-09T13:22:16.650Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000094883|L2808-K0-KFA||0046314|APAC|2017-01-27|2018-12-31||HAK|2020-01-31T09:31:57.864Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000094883|L2808-K0-KFA||0046314|APAC|2018-01-22|9999-12-31||HAK|2019-11-09T13:22:16.657Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000096665|A9501-M0-B70||0137630|APAC|2017-02-10|9999-12-31||HAC|2020-01-31T09:31:57.885Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000096665|A9501-M0-B70||0137630|APAC|2019-01-01|9999-12-31||HAC|2019-11-09T13:22:16.668Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000097105|L3409-E0-MFA||0130659|APAC|2017-02-20|2018-12-31||JAJ|2020-01-31T09:31:57.887Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000097394|MC0K-9175-D||0130659|APAC|2017-03-14|9999-12-31||JBA|2020-01-31T09:31:57.891Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000097600|MC0K-A121-F||0106744|APAC|2017-05-18|2018-12-31||JBA|2020-01-31T09:31:57.894Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000098609|L5388-G0-JFA||0012593|APAC|2017-03-13|9999-12-31||GAR|2020-01-31T09:31:57.904Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000098780|L8082-H0-NFA||0085141|APAC|2017-03-15|9999-12-31||NGF|2020-01-31T09:31:57.906Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000099176|W17-000353||0132598|APAC|2017-03-20|2018-12-31||GAG|2020-01-31T09:31:57.910Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000099220|L1834-K0-MFA||0041944|APAC|2017-03-21|2018-12-31||HAE|2020-01-31T09:31:57.910Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000099220|L1834-K0-MFA||0041944|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.687Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000099789|L3020-E0-MFA||0070215|APAC|2017-03-31|9999-12-31||CAD|2020-01-31T09:31:57.915Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000099833|MG00-A803-CS||0136246|APAC|2017-03-30|2018-12-31||NCB|2020-01-31T09:31:57.915Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000100191|A6661-U0-A70||0150545|APAC|2017-04-05|9999-12-31||GAG|2020-01-31T09:31:57.917Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000100353|L5394-C0-JFA||0030142|APAC|2017-04-10|9999-12-31||GAF|2020-01-31T09:31:57.919Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000101857|L1834-I0-MFA||0041774|APAC|2017-05-08|2018-12-31||CAD|2020-01-31T09:31:57.929Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000102586|L9187-E0-JRA||0012780|APAC|2017-08-25|2018-12-31||JAD|2020-01-31T09:31:57.934Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000103026|L7140-K0-MFA||0049422|APAC|2017-05-31|9999-12-31||GAJ|2020-01-31T09:31:57.936Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000103972|L2500-G0-KFA||0063204|APAC|2017-06-16|9999-12-31||CAN|2020-01-31T09:31:57.942Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000104250|L7392-F0-IFD||0042512|APAC|2017-06-21|9999-12-31||CAC|2020-01-31T09:31:57.943Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000104368|A9501-S0-B90||0059199|APAC|2017-06-23|9999-12-31||HAI|2020-01-31T09:31:57.944Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000104368|A9501-S0-B90||0059199|APAC|2016-12-15|9999-12-31||HAI|2019-11-09T13:22:16.714Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000105303|L8162-G0-MFA||0025595|APAC|2017-07-19|9999-12-31||HAD|2020-01-31T09:31:57.950Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000105303|L8162-G0-MFA||0025595|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.719Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000106032|W16-000583||0027466|APAC|2017-08-03|9999-12-31||NBF|2020-01-31T09:31:57.954Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000106483|MR0A-1866||0114495|APAC|2017-08-15|2018-12-31||GAJ|2020-01-31T09:31:57.957Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000106807|L1851-M0-KFA||0134285|APAC|2017-08-24|2018-12-31||HAK|2020-01-31T09:31:57.959Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000106807|L1851-M0-KFA||0134285|APAC|2019-01-01|2019-03-31||HAK|2019-11-09T13:22:16.726Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000107987|MK00-A463-K||0137196|APAC|2017-11-16|9999-12-31||LBA|2020-01-31T09:31:57.965Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000108922|L3218-E0-IFA||0141620|APAC|2017-10-06|9999-12-31||NGA|2020-01-31T09:31:57.968Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000109156|L3217-E0-IFA||0141620|APAC|2017-10-12|9999-12-31||NGA|2020-01-31T09:31:57.968Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000109200|S4909-G0-WN2||0183680|APAC|2017-10-16|9999-12-31||HAC|2020-01-31T09:31:57.969Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000109200|S4909-G0-WN2||0137478|APAC|2019-01-01|2019-03-31||HAC|2019-11-09T13:22:16.738Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000109651|A9687-II-B90||0023561|APAC|2017-10-23|9999-12-31||HAC|2020-01-31T09:31:57.972Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000109651|A9687-II-B90||0023561|APAC|2019-03-01|2019-05-31||HAC|2019-11-09T13:22:16.743Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000109769|S4909-G0-WN2||0183680|APAC|2017-10-24|9999-12-31||HAC|2020-01-31T09:31:57.973Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000109769|S4909-G0-WN2||0137478|APAC|2019-01-01|2019-03-31||HAC|2019-11-09T13:22:16.744Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000109813|L3250-D0-NFM||0027466|APAC|2017-10-25|2018-12-31||NBF|2020-01-31T09:31:57.973Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000110154|L5493-K0-JFA||0114261|APAC|2017-11-01|9999-12-31||GAA|2020-01-31T09:31:57.975Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000110767|L1834-K0-MFA||0021534|APAC|2017-11-10|9999-12-31||CAH|2020-01-31T09:31:57.979Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000111496|S9924-O0-WF2||0183680|APAC|2017-11-27|9999-12-31||HAC|2020-01-31T09:31:57.983Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000111496|S9924-O0-WF2||0137478|APAC|2019-01-01|2019-03-31||HAC|2019-11-09T13:22:16.756Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000113773|L9064-K0-LFA||0035506|APAC|2017-12-09|9999-12-31||BAB|2020-01-31T09:31:57.987Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000113935|MC00-A549-CS||0000173|APAC|2017-12-13|9999-12-31||NDC|2020-01-31T09:31:57.988Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000114826|A9580-O0-RFA||0026079|APAC|2017-12-18|9999-12-31||HAK|2020-01-31T09:31:57.988Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000114826|A9580-O0-RFA||0026079|APAC|2019-01-01|2018-03-31||HAK|2019-11-09T13:22:16.762Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000116897|L5360-D0-JFA||0093904|APAC|2018-01-24|9999-12-31||GAD|2020-01-31T09:31:57.993Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000116941|S4807-H0-WF2||0140576|APAC|2018-01-24|9999-12-31||HAB|2020-01-31T09:31:57.993Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000116941|S4807-H0-WF2||0140576|APAC|2019-01-01|2019-03-31||HAB|2019-11-09T13:22:16.769Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000118228|MC0K-A779-B3||0106744|APAC|2018-03-27|9999-12-31||JBA|2020-01-31T09:31:57.997Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000118561|L2500-K0-MFA||0016736|APAC|2018-02-19|9999-12-31||HAK|2020-01-31T09:31:57.998Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000118561|L2500-K0-MFA||0016736|APAC|2019-01-01|2019-03-31||HAK|2019-11-09T13:22:16.778Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000118679|L7392-F0-IFD||0042512|APAC|2018-02-21|9999-12-31||CAC|2020-01-31T09:31:57.999Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000118723|A9301-M0-RFI||0016736|APAC|2018-02-22|9999-12-31||HAE|2020-01-31T09:31:57.999Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000118723|A9301-M0-RFI||0016736|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.779Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000120450|A9501-AA-B90||0183680|APAC|2018-03-06|2018-12-31||HAC|2020-01-31T09:31:58.001Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000120450|A9501-AA-B90||0137478|APAC|2019-01-01|2019-03-31||HAC|2019-11-09T13:22:16.784Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000121008|L5006-D0-JFA||0045012|APAC|2018-03-13|9999-12-31||GAR|2020-01-31T09:31:58.003Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000121297|L3227-E0-IFA||0141620|APAC|2018-03-19|2018-12-31||NGA|2020-01-31T09:31:58.003Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000121341|L1835-K0-MFA||0004861|APAC|2018-03-20|9999-12-31||HAD|2020-01-31T09:31:58.004Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000121341|L1835-K0-MFA||0004861|APAC|2019-03-04|2019-09-01||HAD|2019-11-09T13:22:16.792Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000121459|L5366-D0-JFA||0012223|APAC|2018-03-22|9999-12-31||GAB|2020-01-31T09:31:58.004Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000121792|A1490-K0-SFP||0016167|APAC|2019-02-06|9999-12-31||NHF|2020-01-31T09:31:58.005Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000121954|L5394-C0-JFA||0030142|APAC|2018-04-04|9999-12-31||GAF|2020-01-31T09:31:58.006Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000122070|L1851-M0-KFA||0134285|APAC|2018-04-05|9999-12-31||HAK|2020-01-31T09:31:58.006Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000122070|L1851-M0-KFA||0134285|APAC|2019-01-01|2019-03-31||HAK|2019-11-09T13:22:16.796Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000122845|A5028-AA-C70||0049322|APAC|2018-04-18|9999-12-31||HAD|2020-01-31T09:31:58.009Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000122845|A5028-AA-C70||0049322|APAC|2019-01-01|2019-03-31||HAD|2019-11-09T13:22:16.801Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000123736|S302-OHO-WN5||0106030|APAC|2018-04-27|9999-12-31||HAC|2020-01-31T09:31:58.012Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000123736|S302-OHO-WN5||0106030|APAC|2019-01-05|2019-04-04||HAC|2019-11-09T13:22:16.806Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000124014|L5394-C0-JFA||0030142|APAC|2018-05-04|9999-12-31||GAC|2020-01-31T09:31:58.013Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000125851|L5366-D0-JFA||0012223|APAC|2018-06-13|9999-12-31||GAB|2020-01-31T09:31:58.025Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000126904|L5120-J0-LRA||0019873|APAC|2018-06-14|9999-12-31||NGI|2020-01-31T09:31:58.026Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000127020|L5225-M0-LRA||0045012|APAC|2018-06-14|9999-12-31||GAO|2020-01-31T09:31:58.027Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000127138|L5407-K3-LRA||0016144|APAC|2018-06-14|9999-12-31||GAQ|2020-01-31T09:31:58.027Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000131098|L3250-D0-NFM||0027466|APAC|2018-09-19|9999-12-31||NBA|2020-01-31T09:31:58.044Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000131593|MG00-A480-D||0000173|APAC|2018-08-15|9999-12-31||NDC|2020-01-31T09:31:58.045Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000131917|L5248-D0-JFA||0045012|APAC|2018-08-23|2018-12-31||GAC|2020-01-31T09:31:58.046Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000132646|L7392-F0-IFD||0042512|APAC|2018-09-04|9999-12-31||CAC|2020-01-31T09:31:58.048Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000133537|W18-000984||0173448|APAC|2018-09-20|2018-12-31||GAE|2020-01-31T09:31:58.052Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000133988|L2500-K0-MFA||0041814|APAC|2018-09-28|9999-12-31||HAB|2020-01-31T09:31:58.053Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000133988|L2500-K0-MFA||0041814|APAC|2019-01-01|2019-03-31||HAB|2019-11-09T13:22:16.835Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000134428|A9306-K0-B70||0042449|APAC|2018-10-08|9999-12-31||HAD|2020-01-31T09:31:58.055Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000134428|A9306-K0-B70||0042449|APAC|2019-01-17|9999-12-31||HAD|2019-11-09T13:22:16.837Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
100000134761|L5006-D0-JFB||0177195|APAC|2018-10-15|9999-12-31||GAR|2020-01-31T09:31:58.056Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000135319|L5307-K3-LRA||0052388|APAC|2018-10-24|9999-12-31||GAQ|2020-01-31T09:31:58.058Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000139667|A1416-E0-RFA||0106744|APAC|2018-11-19|9999-12-31||JBA|2020-01-31T09:31:58.060Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000139711|L5993-00-RRA||0135720|APAC|2018-11-08|9999-12-31||GAB|2020-01-31T09:31:58.060Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000139829|A1455-D0-RFA||0106744|APAC|2018-12-04|9999-12-31||JBA|2020-01-31T09:31:58.061Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000141718|L7295-G0-IFC||0025305|APAC|2018-12-14|9999-12-31||CAC|2020-01-31T09:31:58.066Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000142609|MC0K-A962-C2||0106744|APAC|2019-02-08|9999-12-31||JBA|2020-01-31T09:31:58.068Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000142942|S4906-H0-WF1||0130252|APAC|2019-01-11|9999-12-31||CAF|2020-01-31T09:31:58.069Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000144111|S4991-G0-WF2||0118671|APAC|2019-01-30|9999-12-31||HAJ|2020-01-31T09:31:58.072Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000145453|L7392-F0-IFD||0042512|APAC|2019-02-19|9999-12-31||CAC|2020-01-31T09:31:58.074Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000145615|MG00-A570-CS||0141992|APAC|2019-09-03|9999-12-31||NCC|2020-01-31T09:31:58.074Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000146344|L7874-C0-JFZ||0184364|APAC|2019-07-25|9999-12-31||NEA|2020-01-31T09:31:58.076Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000146795|L2808-G0-MFA||0070215|APAC|2019-03-11|9999-12-31||CAN|2020-01-31T09:31:58.077Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000147235|MG00-A540-I||0000173|APAC|2019-04-22|9999-12-31||NDC|2020-01-31T09:31:58.078Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000148739|L3217-E0-IFA||0141620|APAC|2019-06-03|9999-12-31||NGA|2020-01-31T09:31:58.081Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000150510|L5241-M0-LSA||0148540|APAC|2019-05-06|9999-12-31||GAQ|2020-01-31T09:31:58.084Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000151519|MG00-A543-CS||0000173|APAC|2019-08-07|9999-12-31||NDC|2020-01-31T09:31:58.086Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000152130|MH00-A865-I||0041656|APAC|2019-08-06|9999-12-31||NDC|2020-01-31T09:31:58.087Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000152581|L1834-I0-MFA||0122836|APAC|2019-06-10|9999-12-31||HAD|2020-01-31T09:31:58.088Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000152743|L1852-H0-MFA||0085141|APAC|2019-06-28|9999-12-31||NGF|2020-01-31T09:31:58.089Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000153634|L7347-C0-JRI||0003238|APAC|2019-07-12|9999-12-31||NGG|2020-01-31T09:31:58.090Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000155867|L1835-K0-KDA||0004861|APAC|2019-08-08|9999-12-31||HAI|2020-01-31T09:31:58.094Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000156145|A9501-Q0-B90||0025595|APAC|2019-08-12|9999-12-31||HAE|2020-01-31T09:31:58.094Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
100000157649|L3229-G0-NFA||0106744|APAC|2019-09-05|9999-12-31||JAJ|2020-03-07T04:28:52.636Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000161040|L1920-J0-KNA||0178264|APAC|2019-11-20|9999-12-31||NAH|2020-03-07T04:28:52.658Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000161491|S4906-G0-WF1||0130252|APAC|2019-09-17|9999-12-31||CAF|2020-03-07T04:28:52.684Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000162049|L5181-C0-JRI||0019970|APAC|2019-09-24|9999-12-31||NGH|2020-03-07T04:28:52.711Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000162544|L3219-I0-MFA||0137196|APAC|2019-09-30|9999-12-31||LBA|2020-03-07T04:28:52.724Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000162706|MR00-A785-G||0000173|APAC|2019-10-02|9999-12-31||NDC|2020-03-07T04:28:52.731Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000162995|G3242-01-NFA||0000173|APAC|2019-10-03|9999-12-31||NDC|2020-03-07T04:28:52.743Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000163435|L1854-F0-IFA||0053605|APAC|2019-10-07|9999-12-31||GAF|2020-03-07T04:28:52.757Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000163886|L7295-F0-IGC||0141620|APAC|2019-12-02|9999-12-31||CAC|2020-03-07T04:28:52.774Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
100000167332|A9501-W0-B90||0122836|APAC|2019-11-26|9999-12-31||HAA|2020-03-07T04:28:52.844Z|20200219060211.IF019.PDCF01D.dat|20200219060211|Y
12-348884|L1839-G0-MFA||0122836|APAC|2017-04-05|9999-12-31||HAK|2020-01-31T09:31:58.096Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-348884|L1839-G0-MFA||0122836|APAC|2019-01-15|2019-07-14||HAK|2019-11-09T13:22:16.850Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
12-367148T|L1834-I0-MFA||0049322|APAC|2018-09-28|9999-12-31||HAE|2020-01-31T09:31:58.097Z|20200124010118.IF019.PDCF01D.dat|20200124010118|Y
12-367148T|L1834-I0-MFA||0049322|APAC|2019-01-01|2019-03-31||HAE|2019-11-09T13:22:16.853Z|20190618010658.IF019.FULL.PDCF01D.dat|20190618010658|N
